sequence_id,frame,model,tau,pck_percent,valid_keypoints
courtyard_backpack_00,65,mp,0.3,21.428571,14
courtyard_backpack_00,65,mp,0.4,42.857143,14
courtyard_backpack_00,65,mp,0.5,64.285714,14
courtyard_backpack_00,65,mp,0.6,85.714286,14
courtyard_backpack_00,65,mp,0.8,92.857143,14
courtyard_backpack_00,65,mp,1.0,100.0,14
courtyard_backpack_00,66,mp,0.1,14.285714,14
courtyard_backpack_00,66,mp,0.2,14.285714,14
courtyard_backpack_00,66,mp,0.3,28.571429,14
courtyard_backpack_00,66,mp,0.4,42.857143,14
courtyard_backpack_00,66,mp,0.5,71.428571,14
courtyard_backpack_00,66,mp,0.6,85.714286,14
courtyard_backpack_00,66,mp,0.8,92.857143,14
courtyard_backpack_00,66,mp,1.0,100.0,14
courtyard_backpack_00,67,mp,0.1,14.285714,14
courtyard_backpack_00,67,mp,0.2,14.285714,14
courtyard_backpack_00,67,mp,0.3,28.571429,14
courtyard_backpack_00,67,mp,0.4,42.857143,14
courtyard_backpack_00,67,mp,0.5,71.428571,14
courtyard_backpack_00,67,mp,0.6,85.714286,14
courtyard_backpack_00,67,mp,0.8,92.857143,14
courtyard_backpack_00,67,mp,1.0,100.0,14
courtyard_backpack_00,68,mp,0.1,14.285714,14
courtyard_backpack_00,68,mp,0.2,14.285714,14
courtyard_backpack_00,68,mp,0.3,28.571429,14
courtyard_backpack_00,68,mp,0.4,42.857143,14
courtyard_backpack_00,68,mp,0.5,78.571429,14
courtyard_backpack_00,68,mp,0.6,85.714286,14
courtyard_backpack_00,68,mp,0.8,92.857143,14
courtyard_backpack_00,68,mp,1.0,100.0,14
courtyard_backpack_00,69,mp,0.1,14.285714,14
courtyard_backpack_00,69,mp,0.2,14.285714,14
courtyard_backpack_00,69,mp,0.3,28.571429,14
courtyard_backpack_00,69,mp,0.4,50.0,14
courtyard_backpack_00,69,mp,0.5,71.428571,14
courtyard_backpack_00,69,mp,0.6,85.714286,14
courtyard_backpack_00,69,mp,0.8,92.857143,14
courtyard_backpack_00,69,mp,1.0,100.0,14
courtyard_backpack_00,70,mp,0.1,14.285714,14
courtyard_backpack_00,70,mp,0.2,14.285714,14
courtyard_backpack_00,70,mp,0.3,28.571429,14
courtyard_backpack_00,70,mp,0.4,50.0,14
courtyard_backpack_00,70,mp,0.5,85.714286,14
courtyard_backpack_00,70,mp,0.6,85.714286,14
courtyard_backpack_00,70,mp,0.8,100.0,14
courtyard_backpack_00,70,mp,1.0,100.0,14
courtyard_backpack_00,71,mp,0.1,14.285714,14
courtyard_backpack_00,71,mp,0.2,14.285714,14
courtyard_backpack_00,71,mp,0.3,35.714286,14
courtyard_backpack_00,71,mp,0.4,50.0,14
courtyard_backpack_00,71,mp,0.5,85.714286,14
courtyard_backpack_00,71,mp,0.6,85.714286,14
courtyard_backpack_00,71,mp,0.8,100.0,14
courtyard_backpack_00,71,mp,1.0,100.0,14
courtyard_backpack_00,72,mp,0.1,14.285714,14
courtyard_backpack_00,72,mp,0.2,14.285714,14
courtyard_backpack_00,72,mp,0.3,28.571429,14
courtyard_backpack_00,72,mp,0.4,50.0,14
courtyard_backpack_00,72,mp,0.5,85.714286,14
courtyard_backpack_00,72,mp,0.6,85.714286,14
courtyard_backpack_00,72,mp,0.8,100.0,14
courtyard_backpack_00,72,mp,1.0,100.0,14
courtyard_backpack_00,73,mp,0.1,14.285714,14
courtyard_backpack_00,73,mp,0.2,14.285714,14
courtyard_backpack_00,73,mp,0.3,35.714286,14
courtyard_backpack_00,73,mp,0.4,50.0,14
courtyard_backpack_00,73,mp,0.5,85.714286,14
courtyard_backpack_00,73,mp,0.6,85.714286,14
courtyard_backpack_00,73,mp,0.8,100.0,14
courtyard_backpack_00,73,mp,1.0,100.0,14
courtyard_backpack_00,74,mp,0.1,14.285714,14
courtyard_backpack_00,74,mp,0.2,21.428571,14
courtyard_backpack_00,74,mp,0.3,35.714286,14
courtyard_backpack_00,74,mp,0.4,50.0,14
courtyard_backpack_00,74,mp,0.5,85.714286,14
courtyard_backpack_00,74,mp,0.6,85.714286,14
courtyard_backpack_00,74,mp,0.8,100.0,14
courtyard_backpack_00,74,mp,1.0,100.0,14
courtyard_backpack_00,75,mp,0.1,14.285714,14
courtyard_backpack_00,75,mp,0.2,14.285714,14
courtyard_backpack_00,75,mp,0.3,35.714286,14
courtyard_backpack_00,75,mp,0.4,50.0,14
courtyard_backpack_00,75,mp,0.5,85.714286,14
courtyard_backpack_00,75,mp,0.6,85.714286,14
courtyard_backpack_00,75,mp,0.8,100.0,14
courtyard_backpack_00,75,mp,1.0,100.0,14
courtyard_backpack_00,76,mp,0.1,14.285714,14
courtyard_backpack_00,76,mp,0.2,21.428571,14
courtyard_backpack_00,76,mp,0.3,35.714286,14
courtyard_backpack_00,76,mp,0.4,50.0,14
courtyard_backpack_00,76,mp,0.5,85.714286,14
courtyard_backpack_00,76,mp,0.6,85.714286,14
courtyard_backpack_00,76,mp,0.8,100.0,14
courtyard_backpack_00,76,mp,1.0,100.0,14
courtyard_backpack_00,77,mp,0.1,14.285714,14
courtyard_backpack_00,77,mp,0.2,21.428571,14
courtyard_backpack_00,77,mp,0.3,35.714286,14
courtyard_backpack_00,77,mp,0.4,64.285714,14
courtyard_backpack_00,77,mp,0.5,85.714286,14
courtyard_backpack_00,77,mp,0.6,85.714286,14
courtyard_backpack_00,77,mp,0.8,100.0,14
courtyard_backpack_00,77,mp,1.0,100.0,14
courtyard_backpack_00,78,mp,0.1,14.285714,14
courtyard_backpack_00,78,mp,0.2,21.428571,14
courtyard_backpack_00,78,mp,0.3,35.714286,14
courtyard_backpack_00,78,mp,0.4,57.142857,14
courtyard_backpack_00,78,mp,0.5,85.714286,14
courtyard_backpack_00,78,mp,0.6,85.714286,14
courtyard_backpack_00,78,mp,0.8,100.0,14
courtyard_backpack_00,78,mp,1.0,100.0,14
courtyard_backpack_00,79,mp,0.1,14.285714,14
courtyard_backpack_00,79,mp,0.2,21.428571,14
courtyard_backpack_00,79,mp,0.3,35.714286,14
courtyard_backpack_00,79,mp,0.4,64.285714,14
courtyard_backpack_00,79,mp,0.5,85.714286,14
courtyard_backpack_00,79,mp,0.6,85.714286,14
courtyard_backpack_00,79,mp,0.8,100.0,14
courtyard_backpack_00,79,mp,1.0,100.0,14
courtyard_backpack_00,80,mp,0.1,14.285714,14
courtyard_backpack_00,80,mp,0.2,21.428571,14
courtyard_backpack_00,80,mp,0.3,35.714286,14
courtyard_backpack_00,80,mp,0.4,64.285714,14
courtyard_backpack_00,80,mp,0.5,85.714286,14
courtyard_backpack_00,80,mp,0.6,85.714286,14
courtyard_backpack_00,80,mp,0.8,100.0,14
courtyard_backpack_00,80,mp,1.0,100.0,14
courtyard_backpack_00,81,mp,0.1,14.285714,14
courtyard_backpack_00,81,mp,0.2,21.428571,14
courtyard_backpack_00,81,mp,0.3,35.714286,14
courtyard_backpack_00,81,mp,0.4,64.285714,14
courtyard_backpack_00,81,mp,0.5,78.571429,14
courtyard_backpack_00,81,mp,0.6,85.714286,14
courtyard_backpack_00,81,mp,0.8,100.0,14
courtyard_backpack_00,81,mp,1.0,100.0,14
courtyard_backpack_00,82,mp,0.1,14.285714,14
courtyard_backpack_00,82,mp,0.2,21.428571,14
courtyard_backpack_00,82,mp,0.3,35.714286,14
courtyard_backpack_00,82,mp,0.4,64.285714,14
courtyard_backpack_00,82,mp,0.5,78.571429,14
courtyard_backpack_00,82,mp,0.6,85.714286,14
courtyard_backpack_00,82,mp,0.8,100.0,14
courtyard_backpack_00,82,mp,1.0,100.0,14
courtyard_backpack_00,83,mp,0.1,14.285714,14
courtyard_backpack_00,83,mp,0.2,21.428571,14
courtyard_backpack_00,83,mp,0.3,42.857143,14
courtyard_backpack_00,83,mp,0.4,64.285714,14
courtyard_backpack_00,83,mp,0.5,78.571429,14
courtyard_backpack_00,83,mp,0.6,92.857143,14
courtyard_backpack_00,83,mp,0.8,100.0,14
courtyard_backpack_00,83,mp,1.0,100.0,14
courtyard_backpack_00,84,mp,0.1,14.285714,14
courtyard_backpack_00,84,mp,0.2,21.428571,14
courtyard_backpack_00,84,mp,0.3,42.857143,14
courtyard_backpack_00,84,mp,0.4,64.285714,14
courtyard_backpack_00,84,mp,0.5,85.714286,14
courtyard_backpack_00,84,mp,0.6,92.857143,14
courtyard_backpack_00,84,mp,0.8,100.0,14
courtyard_backpack_00,84,mp,1.0,100.0,14
courtyard_backpack_00,85,mp,0.1,14.285714,14
courtyard_backpack_00,85,mp,0.2,21.428571,14
courtyard_backpack_00,85,mp,0.3,42.857143,14
courtyard_backpack_00,85,mp,0.4,64.285714,14
courtyard_backpack_00,85,mp,0.5,85.714286,14
courtyard_backpack_00,85,mp,0.6,92.857143,14
courtyard_backpack_00,85,mp,0.8,100.0,14
courtyard_backpack_00,85,mp,1.0,100.0,14
courtyard_backpack_00,86,mp,0.1,14.285714,14
courtyard_backpack_00,86,mp,0.2,21.428571,14
courtyard_backpack_00,86,mp,0.3,42.857143,14
courtyard_backpack_00,86,mp,0.4,64.285714,14
courtyard_backpack_00,86,mp,0.5,78.571429,14
courtyard_backpack_00,86,mp,0.6,100.0,14
courtyard_backpack_00,86,mp,0.8,100.0,14
courtyard_backpack_00,86,mp,1.0,100.0,14
courtyard_backpack_00,87,mp,0.1,14.285714,14
courtyard_backpack_00,87,mp,0.2,21.428571,14
courtyard_backpack_00,87,mp,0.3,42.857143,14
courtyard_backpack_00,87,mp,0.4,64.285714,14
courtyard_backpack_00,87,mp,0.5,85.714286,14
courtyard_backpack_00,87,mp,0.6,100.0,14
courtyard_backpack_00,87,mp,0.8,100.0,14
courtyard_backpack_00,87,mp,1.0,100.0,14
courtyard_backpack_00,88,mp,0.1,14.285714,14
courtyard_backpack_00,88,mp,0.2,21.428571,14
courtyard_backpack_00,88,mp,0.3,42.857143,14
courtyard_backpack_00,88,mp,0.4,64.285714,14
courtyard_backpack_00,88,mp,0.5,92.857143,14
courtyard_backpack_00,88,mp,0.6,92.857143,14
courtyard_backpack_00,88,mp,0.8,100.0,14
courtyard_backpack_00,88,mp,1.0,100.0,14
courtyard_backpack_00,89,mp,0.1,14.285714,14
courtyard_backpack_00,89,mp,0.2,21.428571,14
courtyard_backpack_00,89,mp,0.3,50.0,14
courtyard_backpack_00,89,mp,0.4,64.285714,14
courtyard_backpack_00,89,mp,0.5,92.857143,14
courtyard_backpack_00,89,mp,0.6,92.857143,14
courtyard_backpack_00,89,mp,0.8,100.0,14
courtyard_backpack_00,89,mp,1.0,100.0,14
courtyard_backpack_00,90,mp,0.1,14.285714,14
courtyard_backpack_00,90,mp,0.2,28.571429,14
courtyard_backpack_00,90,mp,0.3,50.0,14
courtyard_backpack_00,90,mp,0.4,71.428571,14
courtyard_backpack_00,90,mp,0.5,92.857143,14
courtyard_backpack_00,90,mp,0.6,100.0,14
courtyard_backpack_00,90,mp,0.8,100.0,14
courtyard_backpack_00,90,mp,1.0,100.0,14
courtyard_backpack_00,91,mp,0.1,14.285714,14
courtyard_backpack_00,91,mp,0.2,28.571429,14
courtyard_backpack_00,91,mp,0.3,50.0,14
courtyard_backpack_00,91,mp,0.4,71.428571,14
courtyard_backpack_00,91,mp,0.5,92.857143,14
courtyard_backpack_00,91,mp,0.6,92.857143,14
courtyard_backpack_00,91,mp,0.8,100.0,14
courtyard_backpack_00,91,mp,1.0,100.0,14
courtyard_backpack_00,92,mp,0.1,14.285714,14
courtyard_backpack_00,92,mp,0.2,35.714286,14
courtyard_backpack_00,92,mp,0.3,50.0,14
courtyard_backpack_00,92,mp,0.4,78.571429,14
courtyard_backpack_00,92,mp,0.5,92.857143,14
courtyard_backpack_00,92,mp,0.6,92.857143,14
courtyard_backpack_00,92,mp,0.8,100.0,14
courtyard_backpack_00,92,mp,1.0,100.0,14
courtyard_backpack_00,93,mp,0.1,14.285714,14
courtyard_backpack_00,93,mp,0.2,35.714286,14
courtyard_backpack_00,93,mp,0.3,50.0,14
courtyard_backpack_00,93,mp,0.4,78.571429,14
courtyard_backpack_00,93,mp,0.5,92.857143,14
courtyard_backpack_00,93,mp,0.6,100.0,14
courtyard_backpack_00,93,mp,0.8,100.0,14
courtyard_backpack_00,93,mp,1.0,100.0,14
courtyard_backpack_00,94,mp,0.1,14.285714,14
courtyard_backpack_00,94,mp,0.2,35.714286,14
courtyard_backpack_00,94,mp,0.3,50.0,14
courtyard_backpack_00,94,mp,0.4,71.428571,14
courtyard_backpack_00,94,mp,0.5,92.857143,14
courtyard_backpack_00,94,mp,0.6,92.857143,14
courtyard_backpack_00,94,mp,0.8,100.0,14
courtyard_backpack_00,94,mp,1.0,100.0,14
courtyard_backpack_00,95,mp,0.1,14.285714,14
courtyard_backpack_00,95,mp,0.2,28.571429,14
courtyard_backpack_00,95,mp,0.3,50.0,14
courtyard_backpack_00,95,mp,0.4,78.571429,14
courtyard_backpack_00,95,mp,0.5,92.857143,14
courtyard_backpack_00,95,mp,0.6,100.0,14
courtyard_backpack_00,95,mp,0.8,100.0,14
courtyard_backpack_00,95,mp,1.0,100.0,14
courtyard_backpack_00,96,mp,0.1,14.285714,14
courtyard_backpack_00,96,mp,0.2,28.571429,14
courtyard_backpack_00,96,mp,0.3,50.0,14
courtyard_backpack_00,96,mp,0.4,78.571429,14
courtyard_backpack_00,96,mp,0.5,92.857143,14
courtyard_backpack_00,96,mp,0.6,100.0,14
courtyard_backpack_00,96,mp,0.8,100.0,14
courtyard_backpack_00,96,mp,1.0,100.0,14
courtyard_backpack_00,97,mp,0.1,14.285714,14
courtyard_backpack_00,97,mp,0.2,28.571429,14
courtyard_backpack_00,97,mp,0.3,50.0,14
courtyard_backpack_00,97,mp,0.4,85.714286,14
courtyard_backpack_00,97,mp,0.5,92.857143,14
courtyard_backpack_00,97,mp,0.6,100.0,14
courtyard_backpack_00,97,mp,0.8,100.0,14
courtyard_backpack_00,97,mp,1.0,100.0,14
courtyard_backpack_00,98,mp,0.1,14.285714,14
courtyard_backpack_00,98,mp,0.2,28.571429,14
courtyard_backpack_00,98,mp,0.3,57.142857,14
courtyard_backpack_00,98,mp,0.4,85.714286,14
courtyard_backpack_00,98,mp,0.5,92.857143,14
courtyard_backpack_00,98,mp,0.6,100.0,14
courtyard_backpack_00,98,mp,0.8,100.0,14
courtyard_backpack_00,98,mp,1.0,100.0,14
courtyard_backpack_00,99,mp,0.1,21.428571,14
courtyard_backpack_00,99,mp,0.2,28.571429,14
courtyard_backpack_00,99,mp,0.3,57.142857,14
courtyard_backpack_00,99,mp,0.4,92.857143,14
courtyard_backpack_00,99,mp,0.5,92.857143,14
courtyard_backpack_00,99,mp,0.6,100.0,14
courtyard_backpack_00,99,mp,0.8,100.0,14
courtyard_backpack_00,99,mp,1.0,100.0,14
courtyard_backpack_00,100,mp,0.1,21.428571,14
courtyard_backpack_00,100,mp,0.2,28.571429,14
courtyard_backpack_00,100,mp,0.3,57.142857,14
courtyard_backpack_00,100,mp,0.4,92.857143,14
courtyard_backpack_00,100,mp,0.5,92.857143,14
courtyard_backpack_00,100,mp,0.6,100.0,14
courtyard_backpack_00,100,mp,0.8,100.0,14
courtyard_backpack_00,100,mp,1.0,100.0,14
courtyard_backpack_00,101,mp,0.1,21.428571,14
courtyard_backpack_00,101,mp,0.2,42.857143,14
courtyard_backpack_00,101,mp,0.3,57.142857,14
courtyard_backpack_00,101,mp,0.4,85.714286,14
courtyard_backpack_00,101,mp,0.5,92.857143,14
courtyard_backpack_00,101,mp,0.6,100.0,14
courtyard_backpack_00,101,mp,0.8,100.0,14
courtyard_backpack_00,101,mp,1.0,100.0,14
courtyard_backpack_00,102,mp,0.1,21.428571,14
courtyard_backpack_00,102,mp,0.2,42.857143,14
courtyard_backpack_00,102,mp,0.3,57.142857,14
courtyard_backpack_00,102,mp,0.4,92.857143,14
courtyard_backpack_00,102,mp,0.5,92.857143,14
courtyard_backpack_00,102,mp,0.6,100.0,14
courtyard_backpack_00,102,mp,0.8,100.0,14
courtyard_backpack_00,102,mp,1.0,100.0,14
courtyard_backpack_00,103,mp,0.1,21.428571,14
courtyard_backpack_00,103,mp,0.2,42.857143,14
courtyard_backpack_00,103,mp,0.3,57.142857,14
courtyard_backpack_00,103,mp,0.4,78.571429,14
courtyard_backpack_00,103,mp,0.5,92.857143,14
courtyard_backpack_00,103,mp,0.6,100.0,14
courtyard_backpack_00,103,mp,0.8,100.0,14
courtyard_backpack_00,103,mp,1.0,100.0,14
courtyard_backpack_00,104,mp,0.1,28.571429,14
courtyard_backpack_00,104,mp,0.2,42.857143,14
courtyard_backpack_00,104,mp,0.3,57.142857,14
courtyard_backpack_00,104,mp,0.4,85.714286,14
courtyard_backpack_00,104,mp,0.5,92.857143,14
courtyard_backpack_00,104,mp,0.6,100.0,14
courtyard_backpack_00,104,mp,0.8,100.0,14
courtyard_backpack_00,104,mp,1.0,100.0,14
courtyard_backpack_00,105,mp,0.1,21.428571,14
courtyard_backpack_00,105,mp,0.2,42.857143,14
courtyard_backpack_00,105,mp,0.3,57.142857,14
courtyard_backpack_00,105,mp,0.4,85.714286,14
courtyard_backpack_00,105,mp,0.5,92.857143,14
courtyard_backpack_00,105,mp,0.6,100.0,14
courtyard_backpack_00,105,mp,0.8,100.0,14
courtyard_backpack_00,105,mp,1.0,100.0,14
courtyard_backpack_00,106,mp,0.1,14.285714,14
courtyard_backpack_00,106,mp,0.2,42.857143,14
courtyard_backpack_00,106,mp,0.3,57.142857,14
courtyard_backpack_00,106,mp,0.4,92.857143,14
courtyard_backpack_00,106,mp,0.5,92.857143,14
courtyard_backpack_00,106,mp,0.6,100.0,14
courtyard_backpack_00,106,mp,0.8,100.0,14
courtyard_backpack_00,106,mp,1.0,100.0,14
courtyard_backpack_00,107,mp,0.1,21.428571,14
courtyard_backpack_00,107,mp,0.2,57.142857,14
courtyard_backpack_00,107,mp,0.3,71.428571,14
courtyard_backpack_00,107,mp,0.4,92.857143,14
courtyard_backpack_00,107,mp,0.5,100.0,14
courtyard_backpack_00,107,mp,0.6,100.0,14
courtyard_backpack_00,107,mp,0.8,100.0,14
courtyard_backpack_00,107,mp,1.0,100.0,14
courtyard_backpack_00,108,mp,0.1,21.428571,14
courtyard_backpack_00,108,mp,0.2,42.857143,14
courtyard_backpack_00,108,mp,0.3,64.285714,14
courtyard_backpack_00,108,mp,0.4,85.714286,14
courtyard_backpack_00,108,mp,0.5,92.857143,14
courtyard_backpack_00,108,mp,0.6,100.0,14
courtyard_backpack_00,108,mp,0.8,100.0,14
courtyard_backpack_00,108,mp,1.0,100.0,14
courtyard_backpack_00,109,mp,0.1,21.428571,14
courtyard_backpack_00,109,mp,0.2,42.857143,14
courtyard_backpack_00,109,mp,0.3,57.142857,14
courtyard_backpack_00,109,mp,0.4,78.571429,14
courtyard_backpack_00,109,mp,0.5,92.857143,14
courtyard_backpack_00,109,mp,0.6,100.0,14
courtyard_backpack_00,109,mp,0.8,100.0,14
courtyard_backpack_00,109,mp,1.0,100.0,14
courtyard_backpack_00,110,mp,0.1,21.428571,14
courtyard_backpack_00,110,mp,0.2,42.857143,14
courtyard_backpack_00,110,mp,0.3,64.285714,14
courtyard_backpack_00,110,mp,0.4,92.857143,14
courtyard_backpack_00,110,mp,0.5,100.0,14
courtyard_backpack_00,110,mp,0.6,100.0,14
courtyard_backpack_00,110,mp,0.8,100.0,14
courtyard_backpack_00,110,mp,1.0,100.0,14
courtyard_backpack_00,111,mp,0.1,21.428571,14
courtyard_backpack_00,111,mp,0.2,42.857143,14
courtyard_backpack_00,111,mp,0.3,57.142857,14
courtyard_backpack_00,111,mp,0.4,85.714286,14
courtyard_backpack_00,111,mp,0.5,92.857143,14
courtyard_backpack_00,111,mp,0.6,100.0,14
courtyard_backpack_00,111,mp,0.8,100.0,14
courtyard_backpack_00,111,mp,1.0,100.0,14
courtyard_backpack_00,112,mp,0.1,21.428571,14
courtyard_backpack_00,112,mp,0.2,42.857143,14
courtyard_backpack_00,112,mp,0.3,57.142857,14
courtyard_backpack_00,112,mp,0.4,78.571429,14
courtyard_backpack_00,112,mp,0.5,100.0,14
courtyard_backpack_00,112,mp,0.6,100.0,14
courtyard_backpack_00,112,mp,0.8,100.0,14
courtyard_backpack_00,112,mp,1.0,100.0,14
courtyard_backpack_00,113,mp,0.1,21.428571,14
courtyard_backpack_00,113,mp,0.2,50.0,14
courtyard_backpack_00,113,mp,0.3,64.285714,14
courtyard_backpack_00,113,mp,0.4,78.571429,14
courtyard_backpack_00,113,mp,0.5,100.0,14
courtyard_backpack_00,113,mp,0.6,100.0,14
courtyard_backpack_00,113,mp,0.8,100.0,14
courtyard_backpack_00,113,mp,1.0,100.0,14
courtyard_backpack_00,114,mp,0.1,21.428571,14
courtyard_backpack_00,114,mp,0.2,50.0,14
courtyard_backpack_00,114,mp,0.3,64.285714,14
courtyard_backpack_00,114,mp,0.4,85.714286,14
courtyard_backpack_00,114,mp,0.5,100.0,14
courtyard_backpack_00,114,mp,0.6,100.0,14
courtyard_backpack_00,114,mp,0.8,100.0,14
courtyard_backpack_00,114,mp,1.0,100.0,14
courtyard_backpack_00,115,mp,0.1,21.428571,14
courtyard_backpack_00,115,mp,0.2,42.857143,14
courtyard_backpack_00,115,mp,0.3,57.142857,14
courtyard_backpack_00,115,mp,0.4,78.571429,14
courtyard_backpack_00,115,mp,0.5,100.0,14
courtyard_backpack_00,115,mp,0.6,100.0,14
courtyard_backpack_00,115,mp,0.8,100.0,14
courtyard_backpack_00,115,mp,1.0,100.0,14
courtyard_backpack_00,116,mp,0.1,21.428571,14
courtyard_backpack_00,116,mp,0.2,35.714286,14
courtyard_backpack_00,116,mp,0.3,57.142857,14
courtyard_backpack_00,116,mp,0.4,71.428571,14
courtyard_backpack_00,116,mp,0.5,92.857143,14
courtyard_backpack_00,116,mp,0.6,100.0,14
courtyard_backpack_00,116,mp,0.8,100.0,14
courtyard_backpack_00,116,mp,1.0,100.0,14
courtyard_backpack_00,117,mp,0.1,21.428571,14
courtyard_backpack_00,117,mp,0.2,35.714286,14
courtyard_backpack_00,117,mp,0.3,57.142857,14
courtyard_backpack_00,117,mp,0.4,71.428571,14
courtyard_backpack_00,117,mp,0.5,92.857143,14
courtyard_backpack_00,117,mp,0.6,100.0,14
courtyard_backpack_00,117,mp,0.8,100.0,14
courtyard_backpack_00,117,mp,1.0,100.0,14
courtyard_backpack_00,118,mp,0.1,21.428571,14
courtyard_backpack_00,118,mp,0.2,42.857143,14
courtyard_backpack_00,118,mp,0.3,57.142857,14
courtyard_backpack_00,118,mp,0.4,71.428571,14
courtyard_backpack_00,118,mp,0.5,92.857143,14
courtyard_backpack_00,118,mp,0.6,100.0,14
courtyard_backpack_00,118,mp,0.8,100.0,14
courtyard_backpack_00,118,mp,1.0,100.0,14
courtyard_backpack_00,119,mp,0.1,28.571429,14
courtyard_backpack_00,119,mp,0.2,28.571429,14
courtyard_backpack_00,119,mp,0.3,50.0,14
courtyard_backpack_00,119,mp,0.4,71.428571,14
courtyard_backpack_00,119,mp,0.5,85.714286,14
courtyard_backpack_00,119,mp,0.6,92.857143,14
courtyard_backpack_00,119,mp,0.8,100.0,14
courtyard_backpack_00,119,mp,1.0,100.0,14
courtyard_backpack_00,120,mp,0.1,21.428571,14
courtyard_backpack_00,120,mp,0.2,42.857143,14
courtyard_backpack_00,120,mp,0.3,50.0,14
courtyard_backpack_00,120,mp,0.4,71.428571,14
courtyard_backpack_00,120,mp,0.5,92.857143,14
courtyard_backpack_00,120,mp,0.6,100.0,14
courtyard_backpack_00,120,mp,0.8,100.0,14
courtyard_backpack_00,120,mp,1.0,100.0,14
courtyard_backpack_00,121,mp,0.1,21.428571,14
courtyard_backpack_00,121,mp,0.2,28.571429,14
courtyard_backpack_00,121,mp,0.3,50.0,14
courtyard_backpack_00,121,mp,0.4,64.285714,14
courtyard_backpack_00,121,mp,0.5,92.857143,14
courtyard_backpack_00,121,mp,0.6,100.0,14
courtyard_backpack_00,121,mp,0.8,100.0,14
courtyard_backpack_00,121,mp,1.0,100.0,14
courtyard_backpack_00,122,mp,0.1,21.428571,14
courtyard_backpack_00,122,mp,0.2,28.571429,14
courtyard_backpack_00,122,mp,0.3,50.0,14
courtyard_backpack_00,122,mp,0.4,71.428571,14
courtyard_backpack_00,122,mp,0.5,85.714286,14
courtyard_backpack_00,122,mp,0.6,92.857143,14
courtyard_backpack_00,122,mp,0.8,100.0,14
courtyard_backpack_00,122,mp,1.0,100.0,14
courtyard_backpack_00,123,mp,0.1,21.428571,14
courtyard_backpack_00,123,mp,0.2,35.714286,14
courtyard_backpack_00,123,mp,0.3,50.0,14
courtyard_backpack_00,123,mp,0.4,71.428571,14
courtyard_backpack_00,123,mp,0.5,85.714286,14
courtyard_backpack_00,123,mp,0.6,100.0,14
courtyard_backpack_00,123,mp,0.8,100.0,14
courtyard_backpack_00,123,mp,1.0,100.0,14
courtyard_backpack_00,124,mp,0.1,21.428571,14
courtyard_backpack_00,124,mp,0.2,28.571429,14
courtyard_backpack_00,124,mp,0.3,50.0,14
courtyard_backpack_00,124,mp,0.4,71.428571,14
courtyard_backpack_00,124,mp,0.5,78.571429,14
courtyard_backpack_00,124,mp,0.6,92.857143,14
courtyard_backpack_00,124,mp,0.8,100.0,14
courtyard_backpack_00,124,mp,1.0,100.0,14
courtyard_backpack_00,125,mp,0.1,21.428571,14
courtyard_backpack_00,125,mp,0.2,35.714286,14
courtyard_backpack_00,125,mp,0.3,50.0,14
courtyard_backpack_00,125,mp,0.4,71.428571,14
courtyard_backpack_00,125,mp,0.5,78.571429,14
courtyard_backpack_00,125,mp,0.6,100.0,14
courtyard_backpack_00,125,mp,0.8,100.0,14
courtyard_backpack_00,125,mp,1.0,100.0,14
courtyard_backpack_00,126,mp,0.1,21.428571,14
courtyard_backpack_00,126,mp,0.2,35.714286,14
courtyard_backpack_00,126,mp,0.3,50.0,14
courtyard_backpack_00,126,mp,0.4,71.428571,14
courtyard_backpack_00,126,mp,0.5,85.714286,14
courtyard_backpack_00,126,mp,0.6,100.0,14
courtyard_backpack_00,126,mp,0.8,100.0,14
courtyard_backpack_00,126,mp,1.0,100.0,14
courtyard_backpack_00,127,mp,0.1,21.428571,14
courtyard_backpack_00,127,mp,0.2,28.571429,14
courtyard_backpack_00,127,mp,0.3,50.0,14
courtyard_backpack_00,127,mp,0.4,71.428571,14
courtyard_backpack_00,127,mp,0.5,85.714286,14
courtyard_backpack_00,127,mp,0.6,100.0,14
courtyard_backpack_00,127,mp,0.8,100.0,14
courtyard_backpack_00,127,mp,1.0,100.0,14
courtyard_backpack_00,128,mp,0.1,21.428571,14
courtyard_backpack_00,128,mp,0.2,35.714286,14
courtyard_backpack_00,128,mp,0.3,50.0,14
courtyard_backpack_00,128,mp,0.4,78.571429,14
courtyard_backpack_00,128,mp,0.5,78.571429,14
courtyard_backpack_00,128,mp,0.6,100.0,14
courtyard_backpack_00,128,mp,0.8,100.0,14
courtyard_backpack_00,128,mp,1.0,100.0,14
courtyard_backpack_00,129,mp,0.1,21.428571,14
courtyard_backpack_00,129,mp,0.2,35.714286,14
courtyard_backpack_00,129,mp,0.3,50.0,14
courtyard_backpack_00,129,mp,0.4,78.571429,14
